X,Y,Name,description
30.50108,50.383128,"2274","<img src=""https://lh4.googleusercontent.com/4okYLMcxk2ZjRqWwSwU8WkEcRQA4NRYxYrlZjieGCace9oNl2DYC78-ZsfIUxu2GKh2_SoPOWluXll2Sl5P0uJxCDPFW_uzQqsW_oHOQ9ept44Ex87I0yw_5EhD6nR1aIRiM"" height=""200"" width=""auto"" /><br><br>Назва: Клен Червоний<br>Латинська назва: Acer rubrum L.<br>Діаметр: 8<br>Опис: Дерево до 40 м заввишки з тонкою темно-сірою корою, яка відщаровується. Молоді пагони голі, оливково-зелені або червонуваті. В Уккраїні культивується у ботанічних садах, дендропарках, парках. Зимо- та посухостійкий. Природно поширений у Північній Америці.  <br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси-2,35 кг/рік<br>Депонування вуглецю-1,17 кгС/рік - 0,98 гр/рік<br>Акумулювання енергії-42,13 МДж - 3,20 гр/рік<br>Продукування кисню-1,20 кг/рік<br><br><img src=""https://lh5.googleusercontent.com/jP2hUJqjFe_4UCimMjWjKf3ssvAMEQPh_DCXm9I6k5JQOdUkRQEJ9O36VYcbcvUvWWZ3kM859jC36kem31RRE7UzrKtysroZ5A26UF0_UilMpQZIotEvELk-kf8I5WBjsCWE"" height=""200"" width=""auto"" />"
30.50109,50.383148,"2275","<img src=""https://lh4.googleusercontent.com/pffEHTkwaLInuDJArYKhkUfEli5_RmWAJpSMrvKbjTDmh8useVbAGx-SCP5a3Ts3D7E6iRjNrpvqihdXoVsjmcE2I4ZuvjA5poHlHkeqLUwbmhhCIldYTBnhG0w3jZqeQSFK"" height=""200"" width=""auto"" /><br><br>Назва: Клен червоний<br>Латинська назва: Acer rubrum L.<br>Діаметр: 9<br>Опис: Дерево до 40 м заввишки з тонкою темно-сірою корою, яка відщаровується. Молоді пагони голі, оливково-зелені або червонуваті. В Уккраїні культивується у ботанічних садах, дендропарках, парках. Зимо- та посухостійкий. Природно поширений у Північній Америці.                       <br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси-2,85 кг/рік<br>Депонування вуглецю-1,42 кгС/рік - 1,20 гр/рік<br>Акумулювання енергії-50,92 МДж - 3,87 гр/рік<br>Продукування кисню-1,54 кг/рік<br><br><img src=""https://lh5.googleusercontent.com/ao-A7ALRV3Tr9syTMw3r-hfBVlkW-V8kgZM_sfX-YxYfThgjkvTpapt3HniKAiOBBYH-5LLG4i7jgseXZj4HNdVSsLpbYaubQETC1ZQmyGSSWLgJTXrGqNehq90p8fsVZXEZ2A"" height=""200"" width=""auto"" />"
30.501172,50.383166,"2276","<img src=""https://lh5.googleusercontent.com/nIqW1lGNlOm6nvEVvuPhKrMKLrsOfEhcJBHDvS1VHsGuU8fTsA4bEJrDJbfhE8504hgBGznw5TLa42HcTKvtMyL_eSszba47kFjcSErEvjhAWzvOFcnw82YDUM9yHGdOSwpneA"" height=""200"" width=""auto"" /><br><br>Назва: Клен монпелійський <br>Латинська назва: Acer monspessulanum L.<br>Діаметр: 8<br>Опис: Дерево до 8 м висотою з кулястою кроною та голими пагонами. Листки трьохлопатеві з трьома головними жилками. Росте добре. Цілком зимо- та посухостійкий. В Україні культивується убільшості ботанічних садів та в багатьої дендропарках і парках. Природний ареал - Західна Європа, Північна Африка. <br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси - 2,36 кг/рік<br>Депонування вуглецю - 1,18 кгС/рік - 0,99 грн/рік<br>Акумулювання енергії -42,14 МДж - 3,20 грн/рік<br>Продукування кисню -1,20 кг/рік<br><br><img src=""https://lh5.googleusercontent.com/giu_92WHG8ZSqfXMPNxEd35trdMKShlMxscHbMbfGj0Gp0XpfaHViIjD33xgXBQE4kiCloG5dQEtBzY_p-yWEQIbu9QuEa2--rBICGZ7TVWN8Ql1Sjc7yxLGb8yV93M7eyPDuyQ"" height=""200"" width=""auto"" />"
30.501269,50.383149,"2277","<img src=""https://lh6.googleusercontent.com/rSWHmLIgbGgTDzvVds0OYDhxr9vEjKJ6BMm7B1Y11yHZVGp8PGWSfP6MgBVnHRSuKnh-HMt87G_7T_XSEns_mQ7x-MbGWsoqWT-W-Ry7oP064odCUp4uL4EpXe9-u0yPo_ZnvA"" height=""200"" width=""auto"" /><br><br>Назва: Клен монпелійський <br>Латинська назва: Acer monspessulanum L.<br>Діаметр: 13<br>Опис: Дерево до 8 м висотою з кулястою кроною та голими пагонами. Листки трьохлопатеві з трьома головними жилками. Росте добре. Цілком зимо- та посухостійкий. В Україні культивується убільшості ботанічних садів та в багатьої дендропарках і парках. Природний ареал - Західна Європа, Північна Африка. <br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси -4,44 кг/рік<br>Депонування вуглецю - 2,22 кгС/рік - 1,86 грн/рік<br>Акумулювання енергії -79,36 МДж - 6,03 грн/рік<br>Продукування кисню -1,84 кг/рік<br><br><img src=""https://lh3.googleusercontent.com/ISzWOAIQ_D2d0qLuBo9M2XBLfro5N8d60aWxWliH00EaUDGUdALroq7yTUcAf8Gp4pODJDtWUx9lgYpxAt5piJnPN_oYELgXuMv5vvS9O3iOntcZVQjAUIrbCD8qE8TWwVxR"" height=""200"" width=""auto"" />"
30.501297,50.383154,"2278","<img src=""https://lh6.googleusercontent.com/oscVstQ32E_Lk4qjicu4QQwIv89bXrsphnSurG8TbI4_vr5L71TpRlOfv5ewNBWO52DCyPPS8ntCiS5eMjguHfUW8KfV9_0uHPDvqRzFYYBUiHOLeHnVvf0VsQ6TGlwSZXxC"" height=""200"" width=""auto"" /><br><br>Назва: Клен монпелійський <br>Латинська назва: Acer monspessulanum L.<br>Діаметр: 7<br>Опис: Дерево до 8 м висотою з кулястою кроною та голими пагонами. Листки трьохлопатеві з трьома головними жилками. Росте добре. Цілком зимо- та посухостійкий. В Україні культивується убільшості ботанічних садів та в багатьої дендропарках і парках. Природний ареал - Західна Європа, Північна Африка. <br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси - 1,69 кг/рік<br>Депонування вуглецю - 0,84 кгС/рік - 0,71 грн/рік<br>Акумулювання енергії -30,19 МДж - 2,29 грн/рік<br>Продукування кисню -0,91 кг/рік<br><br><img src=""https://lh4.googleusercontent.com/1ys54YwHJB27FBgXuOQi-vyAFuwNq2uUwY2L8g7sJ2BsndM457ollY5m6CmM_j_qh8SeYlWa6tbY6CBiYfEzz9z-ZXa4Obi-7r77f8JzvWukMVp61LvkHfbWmXTfdG93LuPv"" height=""200"" width=""auto"" />"
30.50128,50.38319,"2279","<img src=""https://lh6.googleusercontent.com/vj0RNWhLevA40DNkGf5wXr9HxO_yMXCKOdk0geSQSPP0Z2WPSrTECEJ74jBsn5USywgs7sjLG4Qtp7wa6o23Uxkl8vyMKnSrfqZ-wi-9NZmrQ0KQkcfnijAhLqVnVx4uF1grvPc"" height=""200"" width=""auto"" /><br><br>Назва: Клен червоний<br>Латинська назва: Acer rubrum L.<br>Діаметр: 14<br>Опис: Дерево до 40 м заввишки з тонкою темно-сірою корою, яка відщаровується. Молоді пагони голі, оливково-зелені або червонуваті. В Уккраїні культивується у ботанічних садах, дендропарках, парках. Зимо- та посухостійкий. Природно поширений у Північній Америці.  <br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси-4,61 кг/рік<br>Депонування вуглецю-2,31 кгС/рік - 1,94 гр/рік<br>Акумулювання енергії-82,49 МДж - 6,27 гр/рік<br>Продукування кисню-1,81 кг/рік<br><br><img src=""https://lh3.googleusercontent.com/Ovd0_88_u2R_hWQXYP7RwCy5fGcFg8_jV6e0byOdAxMm_hY5vrVbtHUqrCGOZwcMgCT3d6wtfqnQV9R2UwklrmmiSS7GfHU2qSzYTrEcYXmDYFt7tsY5wELn1e_R5IqTbGwr"" height=""200"" width=""auto"" />"
30.501241,50.383201,"2280","<img src=""https://lh6.googleusercontent.com/jWaMKuQfqsUkYOjj1xkEf0sKPKGLG8BgOFNSeBqoAdwWiPeqd8pbG5G7eN51-b0Ziot0yeuXx_FPz2vXHNTJvrTpEXVqdOtFo4Gb2GX89jiKh9kAz1U9EUbmanJ1GdCqYVLLrg"" height=""200"" width=""auto"" /><br><br>Назва: Крушина ламка<br>Латинська назва: Frangula alnus Mill<br>Діаметр: 6<br>Опис: Кущ 1,3 м заввишки з гладенькою, майже чорною корою, гілки тонкі, без колючок, молоді пагони червоно-коричневі з ланцетними білими сочевичками. Листки чергові, черешкові, овальні або оберненояйцеподібні (до 6 см завдовжки) з шістьма-вісьмома косими, паралельними жилками по боках серединної жилки. Тіньовитривала рослина. Цвіте у травні червні. Росте в підліску хвойних, мішаних і листяних лісів, у заростях чагарників, по берегах водойм, боліт, стариць, на вологих луках. Добрий медонос, цвіте протягом літа. Мед крушини запашний, темніший від малинового, крупнозернистий. На крушині інколи з'являється падь. Кора і недостиглі плоди дають жовту, бурякову, коричневу і чорну фарби, стиглі плоди — зелену й фіолетову. Кора містить таніди, придатні для дублення шкур. Поширена майже по всій Україні, в степових районах тільки в долинах річок.<br>Санітарний стан: <br>Екосистемні послуги : <br><br><img src=""https://lh6.googleusercontent.com/gykyVgjG_Cz1YKkYqcBxA3rlB5xJjclvCuOlRRg6cwnp7Ax-Tz4rw9gEyuuGooGce-G_zeQoQ7vbBuKHmlXZqLt0gv1WhhEK1kPt8LbOF3WQhkBF8WKj8x0QFVsdZGyjkE13Fg"" height=""200"" width=""auto"" />"
30.500958,50.383107,"2281","<img src=""https://lh5.googleusercontent.com/gTFFAP67o6d175qiKj9IFX341EJogHpkecw9mfqvDOXMAYKMCez4l6K_6Wu1SQcBPAuSa7dI-q2Adeao2DPYIqkcnR1XZAzbZIsXs_lBD0hkTEhiOFcDrRFaEkFchL5ark1_"" height=""200"" width=""auto"" /><br><br>Назва: Ялина європейська<br>Латинська назва: Picea abies (L.) Karst.<br>Діаметр: 36<br>Опис: Кора сіра або червонувато-бура з дугоподібними вертикальними тріщинами або лусками. Молоді пагони зелені з загостреними буруватими бруньками. Хвоя розміщена почергово, шорстка, колюча, чотиригранна (1,3-2,5 см завдовжки), загострена, блискуча, тримається 5-6 (12) років. Тіньовитривала, морозостійка рослина. Танідоносна, деревинна, смолоносна, лікарська, медоносна, жироолійна, ефіроолійна, вітамінозна, кормова і декоративна рослина. Поширена в Карпатах, рідше у Прикарпатті, місцями в західному та лівобережному Поліссі, західному і волинському Лісостепу.<br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси -10,52 кг/рік<br>Депонування вуглецю -5,26 кгС/рік -4,42 грн/рік<br>Акумулювання енергії -188,14 МДж -14,30 грн/рік<br>Продукування кисню -2,82 кг/рік<br><br><img src=""https://lh4.googleusercontent.com/q9hJPUvog8ZHK_GaHPsKHLk_5Irio5zOjBYxOpbmugTa_BW7kIkNwHv7eX8dMasAUZK71LtbpP8X0tvrnBHQPUN0EWRX3m7oM1-bQP52VH-rdh74zJsUnZcoQs-X-kSuETyeMA"" height=""200"" width=""auto"" /><br><br><img src=""https://lh4.googleusercontent.com/9N3jWfd9L8Ug0B5sUABlSMZMVAIrMUL_qBvqqq6zYvLZLF_EMPbUcIz4ajY2MWYbSykCaRESobRM4xTZRiJUw0dawOJfFkOZ4nWn87umYrxupQV5LP81_tcqY0jJBxhPZBOV5Q"" height=""200"" width=""auto"" />"
30.500963,50.383058,"2282","<img src=""https://lh5.googleusercontent.com/cuG7j7ekTqfxtBhFYRKlxzIa2fknpUAywIeqDGDdiZhow1KyiQea--EGUb3x_F7JTLgZ0QGKFeOgTKXVMEyt83n3B94pSvhczHvSpXIPZoXmYoo-oylKDRhTLY0p4lfcBNwWJQ"" height=""200"" width=""auto"" /><br><br>Назва: Клен польовий<br>Латинська назва: Acer campestre L.<br>Діаметр: 23<br>Опис: Дерево 4-15 м заввишки, рідше — високий кущ з бурувато-сірою тріщинуватою корою і розлогою тінистою кроною. Пагони жовтувато-коричневі, інколи а крилоподібними пробковими наростами; бруньки невеликі. Росте в другому ярусі або підліску листяних лісів, на галявинах. Тіньо- і солевитривала, теплолюбна рослина. Цвіте у квітні -травні. У культурі часто трапляється у полезахисних смугах і парках. Медоносна, деревинна, харчова, кормова, олійна, смолоносна, декоративна й фітомеліоративна рослина. Листя придатне на корм домашнім тваринам, особливо охоче його поїдають кози; гілки з листками можна силосувати. Листки містять смолу (20,5 %) і каучук (0,22 %). Використовують у зеленому будівництві для живоплотів, у вуличних насадженнях.Поширений майже на всій території України, крім крайніх північних районів. <br>Санітарний стан: <br>Екосистемні послуги : Приріст фітомаси - 6,68 кг/рік<br>Депонування вуглецю - 3,34 кгС/рік - 2,80 грн/рік<br>Акумулювання енергії - 119,50 МДж - 9,08 грн/рік<br>Продукування кисню - 2,40 кг/рік<br><br><img src=""https://lh4.googleusercontent.com/QPxw_8eObmiGRmMwKGFbINrJ2qCiKmhYRBI9N0VdCSjLz28zQAglw-rA5N0yMRkuLNK0LN-sDkghVKL3MACxAdLlOD5KUvgPKJYypAjLVlkGXLbHEeuj5_M4_edK3i644l5l4g"" height=""200"" width=""auto"" />"
30.500984,50.383005,"2283","<img src=""https://lh5.googleusercontent.com/mESWZ1wGlmGSUZneBF4cV-Pd4pHNNpqbSsk4pMfaUgVh5M65LUFpYS3NDonex-bcxigurSNzdF1UhsZRvcLpNACSu2TWHKPedOp6AvFM-nvw6O6bEI7g2izUQy6icbGGlBeQ"" height=""200"" width=""auto"" /><br><br>Назва: Клен польовий<br>Латинська назва: Acer campestre L.<br>Діаметр: 32<br>Опис: Дерево 4-15 м заввишки, рідше — високий кущ з бурувато-сірою тріщинуватою корою і розлогою тінистою кроною. Пагони жовтувато-коричневі, інколи а крилоподібними пробковими наростами; бруньки невеликі. Росте в другому ярусі або підліску листяних лісів, на галявинах. Тіньо- і солевитривала, теплолюбна рослина. Цвіте у квітні -травні. У культурі часто трапляється у полезахисних смугах і парках. Медоносна, деревинна, харчова, кормова, олійна, смолоносна, декоративна й фітомеліоративна рослина. Листя придатне на корм домашнім тваринам, особливо охоче його поїдають кози; гілки з листками можна силосувати. Листки містять смолу (20,5 %) і каучук (0,22 %). Використовують у зеленому будівництві для живоплотів, у вуличних насадженнях.Поширений майже на всій території України, крім крайніх північних районів. <br>Санітарний стан: Всихання гілок<br>Екосистемні послуги : Приріст фітомаси - 14,19 кг/рік<br>Депонування вуглецю - 7,09 кгС/рік - 5,96 грн/рік<br>Акумулювання енергії - 253,88МДж - 19,29 грн/рік<br>Продукування кисню - 4,75 кг/рік<br><br><img src=""https://lh5.googleusercontent.com/Pb22eJ8OqgCMw_t-us2IRVs3N1zVJJuH3VAm_oX5HScEwbpD4eVTiB3F93TLiqEnokjSXrlfPeeh_GnBSluh8OieC9_oZdYn6J7Y6UKKqKtJKZXSoOmUEq8-edTrqum2ZN-P"" height=""200"" width=""auto"" />"
